0 1 0.737684 0.544697 0.402696 0.298198 0.221504 0.164565 0.122691 0.0920063 0.0694165 0.0524255 0.0397228 0.0302653 0.0231243 0.0175084 0.0129517 0.0090949 0.0057214 0.00270874 1e-06 
1 -1905.91 -1905.9 -1906.86 -1910.08 -1906.03 -1906.6 -1919.3 -1908.32 -1911.52 -1928 -1949.24 -1944.24 -1943.99 -1960.18 -2062.68 -2088.92 -1914.66 -1923.48 -2187.19 -2050.14 
1 -1905.8 -1906.29 -1908.5 -1908.05 -1906.03 -1911.52 -1906.34 -1910.08 -1925.63 -1913.51 -1915.69 -1944.24 -1949.24 -1960.18 -2068.03 -1951.59 -1917.54 -2063.15 -2050.14 -2123.19 
1 -1906.34 -1905.85 -1908.31 -1914.15 -1908.53 -1909.42 -1906.02 -1907.05 -1915.69 -1908.05 -1918.87 -1954.32 -1925.63 -2020.92 -1960.18 -1919.26 -2043.03 -2050.14 -2092.76 -1949.24 
1 -1908.14 -1908.05 -1906.02 -1906.16 -1912.25 -1908.65 -1905.85 -1910.89 -1918.87 -1954.32 -1967.16 -1960.18 -1907.52 -1952.27 -1929.61 -1953.78 -2020.92 -2129.28 -1998.35 -1929.85 
1 -1905.85 -1906.02 -1907.49 -1909.43 -1912.04 -1912.25 -1906.49 -1913.07 -1926.69 -1914.12 -1929.61 -1908.05 -1960.18 -1998.09 -1907.38 -1991.02 -1956.79 -2010.3 -2080.94 -2020.92 
1 -1908.05 -1905.93 -1906.56 -1908.53 -1909.43 -1912.25 -1906.98 -1906.65 -1929.61 -1906.66 -1911.67 -1919.78 -1905.82 -1976.91 -1995.05 -1986.65 -2080.94 -1978.09 -1998.09 -2186.03 
1 -1906.46 -1905.93 -1906.65 -1906.07 -1906.13 -1906.98 -1909.66 -1930.1 -1908.53 -1950.52 -1905.82 -1910.4 -1947.76 -1911.67 -2052.97 -1986.65 -1990.97 -1997.14 -2000.71 -2186.03 
1 -1906.65 -1905.93 -1906.13 -1908.46 -1907.37 -1908.31 -1909.66 -1910.4 -1936.67 -1909.38 -1907.04 -2028.47 -1905.87 -1950.52 -2052.97 -2000.71 -1990.97 -1947.76 -1985.83 -2146.9 
1 -1905.87 -1906.13 -1907.04 -1906.8 -1908.31 -1905.82 -1917.65 -1911.08 -1912.94 -1936.67 -1985.83 -1993.77 -1916.1 -1948.74 -1915.23 -1942.61 -2069.99 -2005.67 -2000.71 -2103.18 
1 -1906.13 -1916.1 -1906.5 -1905.75 -1908.59 -1906.23 -1908.13 -1976.81 -1911.08 -1918.87 -1906.03 -1942.61 -2066.61 -1948.74 -1920.96 -1909.76 -2055.86 -2005.67 -1997.37 -2103.18 
1 -1906.5 -1906.53 -1907.06 -1906.94 -1906.56 -1909.89 -1912.71 -1909.76 -1907.51 -1953.49 -1906.23 -1920.96 -2058.31 -1948.74 -1914.08 -1983.55 -1912.02 -1997.37 -2185.4 -2040.66 
1 -1905.78 -1908.95 -1906.53 -1909.13 -1913.88 -1906.94 -1907.51 -1909.76 -1914.12 -1912.02 -1948.74 -1907.76 -1968.58 -1916.53 -1962.18 -2185.4 -1977.84 -1945.65 -2058.31 -2040.66 
1 -1906.38 -1906.9 -1906.23 -1905.8 -1907.76 -1907.01 -1909.51 -1907.61 -1913.76 -1909.13 -1947.3 -1930.57 -1945.65 -1933.54 -2040.66 -1967.31 -1955.58 -1940.93 -2002.41 -2079.01 
1 -1907.66 -1906.02 -1908.85 -1913.76 -1911.07 -1906.56 -1905.8 -1912.74 -1911.83 -1918.5 -1926.88 -1950.6 -1945.53 -1946.74 -1947.8 -2034.44 -1950.2 -1939.68 -2044.05 -2002.41 
1 -1906.25 -1906.6 -1906.19 -1909.21 -1908.31 -1913.76 -1912.56 -1925.88 -1939.68 -1934.83 -1916.29 -1926.88 -1906.56 -1923.85 -2053.31 -1963.28 -1972.06 -1991.44 -2044.05 -2002.41 
1 -1906.19 -1906.56 -1907.62 -1907.47 -1907.12 -1906.6 -1912.21 -1961.57 -1934.83 -1912.56 -1926.88 -1932.94 -1923.85 -1978.23 -1963.28 -1977.13 -2007.97 -1975.72 -1972.06 -2013.24 
